rel	Transcription factor	IMD pathway	relish	Nuclear factor NF-kappa-B		(SORY_00002601)		(AGAP006747, , , Relish, )	(GB40654, dorsal, Toll_pathway_Toll signaling pathway; GO:0008063 and children)	(BGIBMGA002464-TA, Signaling, IMD pathway, Relish, , BmRelish, BmRelish1, BmRelish2), (BGIBMGA002465-TA)	(Cflo_N_g6082t1, Nuclear factor NF-kappa-B p110 subunit (Fragment), KOG4177, Ankyrin, M, Cell wall/membrane/envelope biogenesis, )	(FBgn0014018, Rel, humoral, signaling)	(GMOY013090)	(Msex2.08004-RA), (Msex2.08004-RB), (Msex2.08004-RC), (Msex2.08004-RD), (Msex2.08004-RE, IMD pathway, Relish, ), (Msex2.08004-RF)	(NV13245, relish, relish, NF-kappa-B p100 subunit)		(Px002858, Relish, REL), (Px009291, Relish, REL), (Px011884, Relish, REL)	(GLEAN_11191, REL1, REL, relish)	(SINV18437)	(ENN73875)	(AAEL007624), (AAEL010996)	Msex2.08004-RE	Relish	IMD pathway	Px002858	Relish	REL	Px009291	Relish	REL	Px011884	Relish	REL	GLEAN_11191	REL1	REL																														
Ntf2		IMD pathway	nuclear transport factor 2 			(SORY_00005169)	(ACYPI006036)	(AGAP000498), (AGAP007024)	(GB49159, Nuclear transport factor-2, Immune system process (GO:0002376))	(BGIBMGA006966-TA)	(Cflo_N_g824t1, Probable nuclear transport factor 2, KOG2104, Nuclear transport factor 2, U, Intracellular trafficking, secretion, and vesicular transport, probable nuclear transport factor 2-like isoform 1), (Cflo_N_g824t2, Probable nuclear transport factor 2, KOG2104, Nuclear transport factor 2, U, Intracellular trafficking, secretion, and vesicular transport, probable nuclear transport factor 2-like isoform 1)	(FBgn0031145), (FBgn0032680)	(GMOY008615)	(Msex2.10401-RA), (Msex2.10401-RB, IMD pathway, Ntf2, )	(NV15873)	(PHUM095250)	(Px007210)	(GLEAN_12876)		(ENN74991)	(AAEL009772)	Msex2.10401-RB	Ntf2	IMD pathway																																										
nemo	Signaling	IMD pathway	NF-kappa-B essential modulator			(SORY_00005604)	(ACYPI003566)	(AGAP005898)	(GB55855)	(BGIBMGA006623-TA, Recognition, , C-type lectin, , BmCTL11, Immulectin)	(Cflo_N_g3639t1)	(FBgn0011817)	(GMOY008854)	(Msex2.05021-RA), (Msex2.05021-RB, IMD pathway, NEMO, )	(NV12980)	(PHUM233790)	(Px014545)	(GLEAN_12666)	(SINV22944)	(ENN83052), (ENN83058)	(AAEL004797), (AAEL012269)	Msex2.05021-RB	NEMO	IMD pathway																																										
Tab2	Signaling	IMD pathway	TAK1-associated Binding Protein2			(SORY_00005796)	(ACYPI002796, signaling, imd pathway, Tab2, TAK1-associated Binding Protein2, )		(GB41606, Tab, Imd-Pathway)						(NV25803, GLEAN (no annotation), Tab2, TGF-beta activated kinase 1 and MAP3K7-binding protein 3)	(PHUM268290)			(SINV20851)																																															
Tab2	Signaling	IMD pathway	TAK1-associated Binding Protein2			(SORY_00005797)												(GLEAN_05952, Tab2, Tab2, )		(ENN76471)		GLEAN_05952	Tab2	Tab2																																										
SkpA	Signaling	IMD pathway	S-phase kinase-associated protein 1-related A			(SORY_00007720)	(ACYPI008850)	(AGAP008719)	(GB55572)	(BGIBMGA000918-TA)	(Cflo_N_g5110t1, S-phase kinase-associated protein 1, KOG1724, SCF ubiquitin ligase, Skp1 component, O, Posttranslational modification, protein turnover, chaperones, s-phase kinase-associated protein 1)	(FBgn0025637)	(GMOY006322)	(Msex2.06796-RA, IMD pathway, SkpA, )	(NV50566, no gene prediction, Skp A, Skp1 S phase kinase associated protein 1)	(PHUM503280)	(Px007074)	(GLEAN_07681)		(ENN70495)	(AAEL009160)	Msex2.06796-RA	SkpA	IMD pathway																																										
dsp1		IMD pathway	Dorsal switch protein 1			(SORY_00008483)	(ACYPI007949)	(AGAP000005)	(GB47828)	(BGIBMGA001132-TA)	(Cflo_N_g14511t1)	(FBgn0278608)	(GMOY003446)	(Msex2.07978-RA), (Msex2.07978-RB, IMD pathway, Dsp, )	(NV15664, dorsal switch protein 1, not present, dorsal switch protein 1)	(PHUM006290)	(Px000181)	(GLEAN_07692)	(SINV22586)		(AAEL011380)	Msex2.07978-RB	Dsp	IMD pathway																																										
PGRP-LC	Recognition	IMD pathway	Peptidoglycan recognition protein	PGRP	PGRPL	(SORY_00008875), (SORY_00012630)		(AGAP005203, PGRP, PGRPL, PGRPLC, )	(GB42500, PGRP-LC, Imd-Pathway_peptidoglycan recognition protein signaling pathway; GO:0061057)	(BGIBMGA000673-TA, Recognition, , PGRP, PGRP-L, BmPGRP-L6, )	(Cflo_N_g10272t1, PGRP-LC, , , , , )	(FBgn0035977, PGRP-LF, humoral, humoral_recognition), (FBgn0035976, PGRP-LC, humoral, humoral_recognition), (FBgn0030695, PGRP-LE, humoral, humoral_recognition)	(GMOY006094, Peptidoglycan recognition protein LC, PGRP-LC, GMOY006094, Peptidoglycan recognition protein LE, PGRP-LE, GMOY006094, Peptidoglycan recognition protein LF, PGRP-LF)	(Msex2.11527-RA, IMD pathway, PGRP-LCa, ), (Msex2.11527-RB, IMD pathway, PGRP-LCb, ), (Msex2.11527-RC)	(NV17164, PGRP-LC, PGRP-LC, PGRP S2-like), (NV17165, PGRP-LC, PGRP-LC, PGRP S2-like), (NV17167, PGRP-LC, PGRP-LC, PGRP), (NV17166, peptidoglycan recognition protein-lc, not present, peptidoglycan-recognition protein SC2-like, NV17166, PGRP-LC, PGRP-LC, PGRP SC2-like)			(GLEAN_02790, PGRP-LC, PGRP, ), (GLEAN_10508, PGRP-LE, PGRP, )	(SINV23762)	(ENN75144), (ENN81320)	(AAEL003037), (AAEL014640), (AAEL013112)	Cflo_N_g10272t1	PGRP-LC	PGRP protein, Imd signal transduction pathway, Microbial recognition	GLEAN_02790	PGRP-LC	PGRP	GLEAN_10508	PGRP-LE	PGRP																																				
Diap2		IMD pathway	Death-associated inhibitor of apoptosis 2			(SORY_00010301)	(ACYPI000445, signaling, imd pathway, Iap2, Inhibitor of apoptosis 2, )	(AGAP011326, IAP, , IAP2, DIAP2)	(GB47454, Iap2, Imd-Pathway_peptidoglycan recognition protein signaling pathway; GO:0061057)	(BGIBMGA011523-TA, Signaling, IMD pathway, IAP2, , BmIap2, )	(Cflo_N_g2123t1, Apoptosis 2 inhibitor, KOG1101, Apoptosis inhibitor IAP1 and related BIR domain proteins, DR, Multiple classes, )	(FBgn0015247)	(GMOY003276)	(Msex2.05604-RA), (Msex2.05604-RB), (Msex2.05604-RC, IMD pathway, IAP2, )	(NV14469, inhibitor of apoptosis 2 protein, inhibitor of apoptosis 2 protein, baculoviral IAP repeat-containing protein 3)	(PHUM080100, Imd pathway, IAP2)	(Px003774, IAP2, Inhibitors of Apoptosis)	(GLEAN_01189, IAP2, IAP, )	(SINV19934)	(ENN79669)	(AAEL006633)	Cflo_N_g2123t1	Apoptosis 2 inhibitor	Imd signal transduction pathway	Msex2.05604-RC	IAP2	IMD pathway	Px003774	IAP2	Inhibitors of Apoptosis																																				
casp	Signaling	IMD pathway	caspar			(SORY_00011759), (SORY_00011757)	(ACYPI010139)	(AGAP006473)	(GB48951, casp, Imd-Pathway_peptidoglycan recognition protein signaling pathway; GO:0061057)		(Cflo_N_g3387t1, FAS-associated factor 1, KOG1363, Predicted regulator of the ubiquitin pathway (contains UAS and UBX domains), T, Signal transduction mechanisms, )	(FBgn0034068)	(GMOY005909)	(Msex2.08499-RA, IMD pathway, Caspar, ), (Msex2.08499-RB)	(NV17548)	(PHUM037430)	(Px000411, Dredd, Dredd)	(GLEAN_09985, caspar, blocking caspase, )	(SINV18046)	(ENN74653)	(AAEL003579), (AAEL014738)	Msex2.08499-RA	Caspar	IMD pathway	Px000411	Dredd	Dredd	GLEAN_09985	caspar	blocking caspase																																				
scny	Signaling	IMD pathway	scrawny			(SORY_00013223)	(ACYPI007349), (ACYPI009445)	(AGAP007521)	(GB47732, scrawny, Immune system process (GO:0002376))	(BGIBMGA011805-TA)	(Cflo_N_g2096t1, Ubiquitin carboxyl-terminal hydrolase, KOG1865, Ubiquitin carboxyl-terminal hydrolase, O, Posttranslational modification, protein turnover, chaperones, ubiquitin carboxyl-terminal hydrolase 36-like), (Cflo_N_g2096t2, Ubiquitin carboxyl-terminal hydrolase, KOG1865, Ubiquitin carboxyl-terminal hydrolase, O, Posttranslational modification, protein turnover, chaperones, ubiquitin carboxyl-terminal hydrolase 36-like)	(FBgn0260936)	(GMOY007731)	(Msex2.02401-RA, IMD pathway, USP36, )	(NV13544)	(PHUM042200)		(GLEAN_02978)	(SINV13905)	(ENN72247)	(AAEL002698)	Msex2.02401-RA	USP36	IMD pathway																																										
Dredd	Signaling	IMD pathway	Death related ced-3/Nedd2-like caspase	CASP		(SORY_00014600)		(AGAP011693)	(GB45352, Dredd, Imd-Pathway_peptidoglycan recognition protein signaling pathway; GO:0061057, GB45352, Dredd, Imd-Pathway_peptidoglycan recognition protein signaling pathway; GO:0061057)	(BGIBMGA006726-TA, Signaling, IMD pathway, Dredd, , BmDredd, initiator Caspase Dredd, BGIBMGA006726-TA, Other immune molecules, , Caspase, , BmDredd, Initiator Caspase Dredd, BmICE, BmICE-2, Dredd)		(FBgn0020381, Dredd, humoral, signaling)	(GMOY007083, Death related ced-3/Nedd2-like protein, Dredd)	(Msex2.04297-RA), (Msex2.04297-RB), (Msex2.04297-RC, IMD pathway, Dredd/caspase, ), (Msex2.04297-RD)	(NV25478, GLEAN (no annotation), Dredd, caspase-8-like)	(PHUM574530, Imd pathway, Dredd)		(GLEAN_14026, casps4, dredd/casp8, )	(SINV20943)	(ENN79559)	(AAEL014148)	Msex2.04297-RC	Dredd/caspase	IMD pathway	GLEAN_14026	casps4	dredd/casp8																																							
akirin	Signaling	IMD pathway	akirin			(SORY_00015139)	(ACYPI006864)	(AGAP006809)	(GB51067, akirin, Immune system process (GO:0002376))	(BGIBMGA012709-TA)	(Cflo_N_g8939t1)	(FBgn0082598)	(GMOY008007)	(Msex2.12479-RA, IMD pathway, Akirin, )	(NV12843)	(PHUM392700)	(Px009212)	(GLEAN_14377)	(SINV15979)	(ENN78702)	(AAEL012181)	Msex2.12479-RA	Akirin	IMD pathway																																										
IKKbeta	Signaling	IMD pathway	I-kappaB kinase beta			(SORY_00015219)		(AGAP009166)	(GB48707, immune response deficient 5, Toll_pathway_Toll signaling pathway; GO:0008063 and children)	(BGIBMGA008389-TA, Signaling, IMD pathway, IKK?, , BmIKK?, )	(Cflo_N_g5881t1, Inhibitor of nuclear factor kappa-B kinase subunit beta, KOG4250, TANK binding protein kinase TBK1, T, Signal transduction mechanisms, )	(FBgn0024222, ird5/IKK?, humoral, signaling)	(GMOY007052, immune response deficient 5, ird5)	(Msex2.11414-RA), (Msex2.11414-RB, IMD pathway, IKKbeta/IRD5, )	(NV15869, IKK-like protein, IKK-like protein, hypothetical protein)	(PHUM605130, Imd pathway, IKK beta(IRD5))	(Px005490, IKK-?, IKK-?)	(GLEAN_01419, IKKb, IKKb, ird5)	(SINV17852)	(ENN74989)	(AAEL003245), (AAEL010548), (AAEL010553)	Cflo_N_g5881t1	Inhibitor of nuclear factor kappa-B kinase subunit beta	Imd signal transduction pathway	Msex2.11414-RB	IKKbeta/IRD5	IMD pathway	Px005490	IKK-β	IKK-β	GLEAN_01419	IKKb	IKKb																																	
UEV1a	Signaling	IMD pathway	Ubiquitin-conjugating enzyme variant 1A			(SORY_00015994)	(ACYPI004223)	(AGAP006937)	(GB46375)	(BGIBMGA011803-TA)	(Cflo_N_g10159t1, Ubiquitin-conjugating enzyme E2 variant 2, KOG0896, Ubiquitin-conjugating enzyme E2, O, Posttranslational modification, protein turnover, chaperones, ubiquitin-conjugating enzyme e2 variant 2-like)	(FBgn0035601)	(GMOY011173)	(Msex2.02405-RA, IMD pathway, Uev1A, ), (Msex2.02405-RC), (Msex2.02405-RD)	(NV13000)	(PHUM281670)		(GLEAN_10380)	(SINV19449)	(ENN71579), (ENN75012)	(AAEL011873)	Msex2.02405-RA	Uev1A	IMD pathway																																										
cad	Signaling	IMD pathway	caudal			(SORY_00017497)	(ACYPI42801)	(AGAP009646)	(GB48966)	(BGIBMGA001180-TA)	(Cflo_N_g8841t1)	(FBgn0000251)		(Msex2.04570-RA, JAK-STAT pathway, Caudal/HoxDP1, )	(NV14987)	(PHUM055900)	(Px010939)	(GLEAN_07577), (GLEAN_07576)	(SINV16571)	(ENN79028), (ENN80391), (ENN82804), (ENN83554)	(AAEL014557)	Msex2.04570-RA	Caudal/HoxDP1	JAK-STAT pathway																																										
Tak1	Signaling	IMD pathway	TGF-beta activated kinase 1				(ACYPI001063, signaling, imd pathway, Tak1, TGF-? activated kinase 1, )	(AGAP013516)	(GB48187, Tak1, Imd-Pathway)	(BGIBMGA008980-TA, Signaling, IMD pathway, TAK1, , BmTAK1, )	(Cflo_N_g9451t1, Mitogen-activated protein kinase kinase kinase 7, KOG0192, Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs, T, Signal transduction mechanisms, mitogen-activated protein kinase kinase kinase 7), (Cflo_N_g9451t2, Mitogen-activated protein kinase kinase kinase 7, KOG0192, Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs, T, Signal transduction mechanisms, mitogen-activated protein kinase kinase kinase 7)	(FBgn0026323, dTak/Tak1, humoral, signaling)		(Msex2.02602-RA), (Msex2.02602-RB, IMD pathway, TAK1, )	(NV14593, hypothetical protein, mitogen activated protein kinase kinase 7, hypothetical protein)	(PHUM125410, Imd pathway, TAK1)	(Px002003, TAK1, TAK1)	(GLEAN_05572, TAK1, TAK, )	(SINV24337)	(ENN76602)	(AAEL018130)																																													
CASP	Signaling	IMD pathway	Caspase 	CASP				(AGAP004920, CASP, CASPS, CASPS6, ), (AGAP012945)																																																										
CASP	Signaling	IMD pathway	Caspase 	CASP				(AGAP004921, CASP, CASPS, CASPS5, ), (AGAP004922, CASP, CASPS, CASPS5, )																																																										
CASP	Signaling	IMD pathway	Caspase 	CASP				(AGAP009832, CASP, CASPS, CASPS8, )													(AAEL014348)																																													
CASP	Signaling	IMD pathway	Caspase 	CASP				(AGAP011949), (AGAP011950, CASP, CASPS, CASPS2, ), (AGAP012544, CASP, CASPS, CASPS14, )																																																										
CASP	Signaling	IMD pathway	Caspase 	CASP			(ACYPI003094), (ACYPI004566)	(AGAP011951, CASP, CASPS, CASPS4, ), (AGAP011952, CASP, CASPS, CASPS3, )	(GB41369)		(Cflo_N_g4946t1)	(FBgn0028381)	(GMOY001829)		(NV14684, ENSANGP00000010319, ENSANGP00000010319, caspase-1-like), (NV14685, caspase 1, caspase 1, caspase-1-like)	(PHUM536790)			(SINV13920)		(AAEL003439), (AAEL003444)																																													
IKKg	Signaling	IMD pathway	IKK gamma						(GB49918, IKKgamma-kenny, Imd-Pathway)		(Cflo_N_g7895t1, optineurin isoform X2, KOG0161, Myosin class II heavy chain, Z, Cytoskeleton, )			(Msex2.15044-RA)	(NV21369, GLEAN (no annotation), IKK gamma Kenny, hypothetical protein), (NV23120)				(SINV21285)																																															
FADD	Signaling	IMD pathway	FADD						(GB55968)	(BGIBMGA000311-TA, Signaling, IMD pathway, FADD, , BmFADD, )	(Cflo_N_g10862t1, Death domain-containing adapter protein BG4, , , , , death domain-containing adapter protein bg4)	(FBgn0038928, dFADD/BG4, humoral, signaling)	(GMOY007803, Fas-associated death domain ortholog, Fadd)	(Msex2.03129-RA), (Msex2.03129-RB, IMD pathway, FADD, )			(Px011635, FADD, FADD)	(GLEAN_14042, FADD, FADD, )	(SINV11720)	(ENN77263)																																														
Tab2	Signaling	IMD pathway	TAK1-associated Binding Protein2							(BGIBMGA009044-TA, Signaling, IMD pathway, Tab2, , BmTab2, )				(Msex2.05545-RA, IMD pathway, Tab2, ), (Msex2.05545-RB), (Msex2.05545-RC)			(Px000611, TAB2, TAB), (Px004524, TAB2, TAB)																																																	
IKKg	Signaling	IMD pathway	IKK gamma							(BGIBMGA004180-TA, Signaling, IMD pathway, IKK?, , BmIKK?, )				(Msex2.12517-RA), (Msex2.12517-RB, IMD pathway, IKKgamma/Kenny, not kinase), (Msex2.14446-RA)		(PHUM210100)	(Px007462, IKK-?, IKK-?)																																																	
CASP	Signaling	IMD pathway	Caspase 	CASP						(BGIBMGA004420-TA, Other immune molecules, , Caspase, , BmCaspase3, )				(Msex2.09469-RA), (Msex2.09469-RB, Apoptosis, caspase-4-1, Damm/Strica), (Msex2.09469-RC), (Msex2.09469-RD), (Msex2.09470-RA), (Msex2.09470-RB), (Msex2.15524-RE)			(Px009987)																																																	
key	Signaling	IMD pathway	kenny					(AGAP005933)				(FBgn0041205, key/IKK?, humoral, signaling)	(GMOY010939, kenny, key)								(AAEL012510)																																													
dnr1	Signaling	IMD pathway	defense repressor 1			(SORY_00001242)	(ACYPI004100)	(AGAP001609)	(GB52973, defense repressor 1, Immune system process (GO:0002376))	(BGIBMGA013669-TA)	(Cflo_N_g3130t1, E3 ubiquitin-protein ligase MYLIP, KOG0792, Protein tyrosine phosphatase PTPMEG, contains FERM domain, T, Signal transduction mechanisms, e3 ubiquitin-protein ligase mylip-like)	(FBgn0260866)	(GMOY000299, defense repressor 1, dnr1)	(Msex2.06959-RA, IMD pathway, DNR1, ), (Msex2.06959-RB), (Msex2.06959-RC), (Msex2.06959-RD)			(Px007926), (Px002498)	(GLEAN_08849)	(SINV19050)	(ENN72057)	(AAEL000590)	Msex2.06959-RA	DNR1	IMD pathway																																										
Skp2		IMD pathway	S-phase kinase-associated protein 2  Skp2 			(SORY_00011672)	(ACYPI001402), (ACYPI41281)	(AGAP005297)	(GB54353)	(BGIBMGA001693-TA)	(Cflo_N_g3425t1)	(FBgn0037236)	(GMOY007480)		(NV13547)	(PHUM040260)	(Px010649, Cu/Zn SOD, Superoxide dismutase), (Px015571)	(GLEAN_12108-OG13450)	(SINV19844)	(ENN81953)	(AAEL005068)	Px010649	Cu/Zn SOD	Superoxide dismutase																																										
dnr1	Signaling	IMD pathway	defense repressor 1			(SORY_00001242)	(ACYPI004100)	(AGAP001609)	(GB52973, defense repressor 1, Immune system process (GO:0002376))	(BGIBMGA013669-TA)	(Cflo_N_g3130t1, E3 ubiquitin-protein ligase MYLIP, KOG0792, Protein tyrosine phosphatase PTPMEG, contains FERM domain, T, Signal transduction mechanisms, e3 ubiquitin-protein ligase mylip-like)	(FBgn0260866)	(GMOY000299, defense repressor 1, dnr1)	(Msex2.06959-RA, IMD pathway, DNR1, ), (Msex2.06959-RB), (Msex2.06959-RC), (Msex2.06959-RD)			(Px007926), (Px002498)	(GLEAN_08849)	(SINV19050)	(ENN72057)	(AAEL000590)	Msex2.06959-RA	DNR1	IMD pathway																																										
Duox	Effectors	IMD pathway 	Dual oxidase			(SORY_00001076)	(ACYPI002118)	(AGAP009978)	(GB51481, Dual oxidase, Immune system process (GO:0002376))	(BGIBMGA005478-TA)	(Cflo_N_g1116t1, Dual oxidase, KOG0039, Ferric reductase, NADH/NADPH oxidase and related proteins, PQ, Multiple classes, dual oxidase-like), (Cflo_N_g1462t2, Dual oxidase 2, KOG0039, Ferric reductase, NADH/NADPH oxidase and related proteins, PQ, Multiple classes, ), (Cflo_N_g1462t1, Dual oxidase 2, KOG0039, Ferric reductase, NADH/NADPH oxidase and related proteins, PQ, Multiple classes, )	(FBgn0283531)	(GMOY011845, Dual oxidase, Duox), (GMOY011851, Dual oxidase, Duox)	(Msex2.08818-RA), (Msex2.08818-RB), (Msex2.08818-RC)	(NV11842, predicted dual oxidase, predicted dual oxidase, dual oxidase-like)	(PHUM454140, Recognition, Duox)	(Px006383)	(GLEAN_02498, HPX10, heme peroxidase, ), (GLEAN_04592, HPX11, heme peroxidase, )	(SINV12225), (SINV20006)	(ENN73632)	(AAEL007563)	GLEAN_02498	HPX10	heme peroxidase	GLEAN_04592	HPX11	heme peroxidase																																							
Tsf1	Effectors	Iron metabolism	Transferrin 1			(SORY_00011025)		(AGAP000376)	(GB50226)	(BGIBMGA011424-TA)	(Cflo_N_g7714t1, Transferrin, , , , , transferrin)	(FBgn0022355)	(GMOY004228)	(Msex2.02637-RA), (Msex2.02637-RB), (Msex2.02637-RC), (Msex2.02637-RD), (Msex2.02637-RE), (Msex2.02637-RF), (Msex2.02637-RG)	(NV16333)		(Px017351)	(GLEAN_02069)	(SINV19392)		(AAEL015458), (AAEL015639)																																													
Tsf3	Effectors	Iron metabolism	Transferrin 3	Tsf		(SORY_00017202), (SORY_00018113)	(ACYPI001174)	(AGAP011169)	(GB46218)	(BGIBMGA003841-TA)	(Cflo_N_g8219t1, transferrin isoform X3, , , , , transferrin 3), (Cflo_N_g8220t1)	(FBgn0034094)	(GMOY010673, Galactose-specific C-type lectin, Lectin-galC1)	(Msex2.10793-RA), (Msex2.10793-RB), (Msex2.14360-RA)	(NV16568, GA17600-RA, GA17600-RA, transferrin-like)	(PHUM220070)	(Px002456), (Px011103)	(GLEAN_04887-OG7810)	(SINV22130)	(ENN73682)	(AAEL012949)																																													
Tsf1	Effectors	Iron metabolism	Transferrin 1					(AGAP011453)		(BGIBMGA012221-TA)	(Cflo_N_g2636t1)			(Msex2.12754-RA), (Msex2.12754-RB)	(NV18253, carboxypeptidase A, carboxy peptidase A, transferrin-like)		(Px011514), (Px012136), (Px012137)	(GLEAN_16165)	(SINV15980)	(ENN79321)	(AAEL011641)																																													
zfh1		JAK/STAT pathway	Zn finger homeodomain 1			(SORY_00012355)	(ACYPI008075)	(AGAP000779)	(GB49657, Zn finger homeodomain 1, Immune system process (GO:0002376))	(BGIBMGA002551-TA)	(Cflo_N_g8967t1, Zinc finger protein, KOG3623, Homeobox transcription factor SIP1, K, Transcription, zinc finger protein 1-like)	(FBgn0004606)	(GMOY006469, Zn finger homeodomain 1, zfh1)	(Msex2.07842-RA), (Msex2.07842-RB, JAK-STAT pathway, ZHF1, ZnF homeodomain pr. 1)	(NV14876)	(PHUM017930)	(Px016083)	(GLEAN_11114)	(SINV25541)	(ENN79397), (ENN81015), (ENN82820)	(AAEL002451)	Msex2.07842-RB	ZHF1	JAK-STAT pathway																																										
TEP	Recognition	JAK/STAT pathway		TEP		(SORY_00000427)	(ACYPI005292, response, mark pathogens for phagocytosis, TepIII-1, Thiolester containing protein III 1, partial, )	(AGAP008364, TEP, , TEP15, TepIII, TEP2), (AGAP008366), (AGAP010812, TEP, , TEP4, ), (AGAP010815, TEP, , TEP16, ), (AGAP010816, TEP, , TEP3, ), (AGAP010814, TEP, , TEP17, ), (AGAP010818, TEP, , TEP11, ), (AGAP010819, TEP, , TEP10, ), (AGAP010830, TEP, , TEP9, ), (AGAP010831), (AGAP010832, TEP, , TEP19, )	(GB45417, TEPB, TEP - Thioester-containing protein)	(BGIBMGA013565-TA, Recognition, , TEP, , BmTEP3, )	(Cflo_N_g9745t1, CD109 antigen, KOG1366, Alpha-macroglobulin, O, Posttranslational modification, protein turnover, chaperones, ), (Cflo_N_g9745t2, CD109 antigen (Fragment), KOG1366, Alpha-macroglobulin, O, Posttranslational modification, protein turnover, chaperones, cd109 antigen)	(FBgn0041180, TepIV, cellular, cellular_recognition), (FBgn0041181, TepIII, cellular, cellular_recognition), (FBgn0041182, TepII, cellular, cellular_recognition), (FBgn0041183, TepI, cellular, cellular_recognition)	(GMOY008955, Thioester-containing protein 4, Tep4), (GMOY010996, Thioester-containing protein 1, Tep1, GMOY010996, Thioester-containing protein 2, Tep2), (GMOY010998)	(Msex2.08479-RA), (Msex2.08479-RB), (Msex2.08479-RC)	(NV11001, tep3, tep3, thiolester containing protein B)	(PHUM375050, Recognition, TEP)	(Px000714, TEP, thioester-containing proteins)	(GLEAN_14664, TEP-B, TEP, tep3)	(SINV24569), (SINV24588)	(ENN78704)	(AAEL000087), (AAEL001794), (AAEL001802), (AAEL008607), (AAEL017023), (AAEL001163), (AAEL014755)	Cflo_N_g9745t1	CD109 antigen	TEPs, Phagocytosis	Cflo_N_g9745t2	CD109 antigen (Fragment)	TEPs, Phagocytosis, Microbial recognition	Px000714	TEP	thioester-containing proteins	GLEAN_14664	TEP-B	TEP																																	
E(bx)	signalling	JAK/STAT pathway	Enhancer of bithorax			(SORY_00010948), (SORY_00015030)	(ACYPI006222)	(AGAP006133)	(GB49172, Enhancer of bithorax, Immune system process (GO:0002376))	(BGIBMGA006818-TA)	(Cflo_N_g827t1), (Cflo_N_g827t2)	(FBgn0000541)	(GMOY002682, Enhancer of bithorax, E(bx))	(Msex2.04957-RA), (Msex2.04956-RA)	(NV12224)	(PHUM320320)	(Px014870)	(GLEAN_12345)	(SINV10483), (SINV10466)	(ENN75455)	(AAEL012607), (AAEL015015)																																													
dome	Signaling	JAK/STAT pathway	domeless			(SORY_00001545)	(ACYPI082699), (ACYPI24864), (ACYPI40957, signaling, jak/stat pathway, dome-4, domeless 4, 5' partial, ), (ACYPI56790), (ACYPI21995, signaling, jak/stat pathway, dome-1, domeless 1, ), (ACYPI21996, signaling, jak/stat pathway, dome-3, domeless 3, ), (ACYPI40958)	(AGAP010083)	(GB42244, domeless, JAK-STAT cascade; GO:0007259 and children)	(BGIBMGA005642-TA, Signaling, JAK/STAT pathway, Domeless, , BmDomeless, )	(Cflo_N_g6115t1, Cytokine receptor, KOG4221, Receptor mediating netrin-dependent axon guidance, T, Signal transduction mechanisms, )	(FBgn0043903, dome, humoral, signaling)	(GMOY005024, domeless, dome), (GMOY007646, domeless, dome)	(Msex2.07815-RA, JAK-STAT pathway, Domeless, ), (Msex2.07816-RA)	(NV22778, GLEAN (no annotation), Domeless, cytokine receptor-like)	(PHUM374950, JAK/STAT pathway, Domeless)	(Px009358, Domeless, Domeless)	(GLEAN_01874, DOME, DOME, )	(SINV26181)	(ENN80319)	(AAEL012471)	Cflo_N_g6115t1	Cytokine receptor	Jak-Stat signal transduction pathway	Msex2.07815-RA	Domeless	JAK-STAT pathway	Px009358	Domeless	Domeless	GLEAN_01874	DOME	DOME																																	
Su(var)2-10 / PIAS	Signaling	JAK/STAT pathway	Suppressor of variegation 2-10 / protein inhibitor of  activated STAT			(SORY_00002929)	(ACYPI004965), (ACYPI005026), (ACYPI005767), (ACYPI006590), (ACYPI063437), (ACYPI063962), (ACYPI064026), (ACYPI066021), (ACYPI21161)	(AGAP005031)	(GB40911, Suppressor of variegation 2-10, JAK-STAT cascade; GO:0007259 and children, GB40911, Suppressor of variegation 2-10, JAK-STAT cascade; GO:0007259 and children)	(BGIBMGA003997-TA, Signaling, JAK/STAT pathway, PIAS, , BmPIAS, )	(Cflo_N_g9723t1, E3 SUMO-protein ligase PIAS1, KOG2169, Zn-finger transcription factor, K, Transcription, )	(FBgn0003612)	(GMOY006445, Suppressor of variegation 2-10, Su(var)2-10)	(Msex2.09964-RA), (Msex2.09964-RB), (Msex2.09964-RC, JAK-STAT pathway, PIAS, )	(NV12860, Sumo ligase, Sumo ligase, E3 SUMO-protein ligase PIAS3)	(PHUM626420), (PHUM167310)	(Px007449)	(GLEAN_09647)	(SINV21946)	(ENN77380)	(AAEL015099)	Msex2.09964-RC	PIAS	JAK-STAT pathway																																										
